// Mushroom dataset from UC-Irvine archive of machine learning datasets
// modified to remove some of the attributes specifically for this CS540 class
//
//classification: e=edible, p=poisonous
//
// attribute values:
//     1. cap-shape:                bell=b,conical=c,convex=x,flat=f,knobbed=k,sunken=s
//     2. cap-surface:              fibrous=f,grooves=g,scaly=y,smooth=s
//     3. cap-color:                brown=n,buff=b,cinnamon=c,gray=g,green=r,pink=p,purple=u,red=e,white=w,yellow=y
//     4. bruises?:                 bruises=t,no=f
//     5. odor:                     almond=a,anise=l,creosote=c,fishy=y,foul=f,musty=m,none=n,pungent=p,spicy=s
//     6. gill-attachment:          attached=a,descending=d,free=f,notched=n
//     7. gill-spacing:             close=c,crowded=w,distant=d
//     8. gill-size:                broad=b,narrow=n
//     9. gill-color:               black=k,brown=n,buff=b,chocolate=h,gray=g,green=r,orange=o,pink=p,purple=u,red=e,white=w,yellow=y
//    10. stalk-shape:              enlarging=e,tapering=t
//    11. stalk-root:               bulbous=b,club=c,cup=u,equal=e,rhizomorphs=z,rooted=r
//    12. stalk-surface-above-ring: ibrous=f,scaly=y,silky=k,smooth=s
//    13. stalk-surface-below-ring: ibrous=f,scaly=y,silky=k,smooth=s
//    14. stalk-color-above-ring:   brown=n,buff=b,cinnamon=c,gray=g,orange=o,pink=p,red=e,white=w,yellow=y
//    15. stalk-color-below-ring:   brown=n,buff=b,cinnamon=c,gray=g,orange=o,pink=p,red=e,white=w,yellow=y
//
Ex1031,e,x,f,g,t,n,f,c,b,u,t,b,s,s,g,g
Ex1032,p,x,y,n,t,p,f,c,n,n,e,e,s,s,w,w
Ex1033,e,x,f,g,f,n,f,w,b,p,t,e,s,f,w,w
Ex1034,e,f,f,n,f,n,f,w,b,p,t,e,s,f,w,w
Ex1035,e,x,s,w,f,n,f,w,b,p,t,e,s,s,w,w
Ex1036,e,f,f,w,f,n,f,w,b,p,t,e,f,f,w,w
Ex1037,e,x,y,y,t,a,f,c,b,k,e,c,s,s,w,w
Ex1038,e,f,f,y,t,a,f,w,n,n,t,b,s,s,w,w
Ex1039,e,x,f,g,f,n,f,c,n,k,e,e,s,s,w,w
Ex1040,p,x,s,n,t,p,f,c,n,p,e,e,s,s,w,w
Ex1041,e,x,y,y,t,a,f,c,b,w,e,r,s,y,w,w
Ex1042,e,f,y,n,t,a,f,c,b,n,e,r,s,y,w,w
Ex1043,e,x,f,w,f,n,f,w,b,h,t,e,s,s,w,w
Ex1044,e,x,y,n,t,n,f,c,b,u,t,b,s,s,g,g
Ex1045,e,x,s,g,f,n,f,w,b,h,t,e,f,f,w,w
Ex1046,e,x,s,w,t,a,f,c,b,w,e,c,s,s,w,w
Ex1047,e,x,f,g,f,n,f,w,b,h,t,e,s,f,w,w
Ex1048,p,f,y,n,t,p,f,c,n,n,e,e,s,s,w,w
Ex1049,e,x,f,n,t,n,f,c,b,p,t,b,s,s,g,w
Ex1050,e,x,f,g,f,n,f,w,b,k,t,e,f,f,w,w
Ex1051,e,x,f,e,t,n,f,c,b,w,t,b,s,s,w,w
Ex1052,e,x,f,n,t,n,f,c,b,u,t,b,s,s,g,g
Ex1053,e,x,f,g,f,n,f,w,b,p,t,e,s,f,w,w
Ex1054,e,x,y,y,t,l,f,c,b,w,e,r,s,y,w,w
Ex1055,e,x,f,n,f,n,f,w,b,k,t,e,f,s,w,w
Ex1056,e,b,s,y,t,l,f,c,b,k,e,c,s,s,w,w
Ex1057,e,x,f,w,t,l,f,w,n,p,t,b,s,s,w,w
Ex1058,e,f,s,g,f,n,f,w,b,k,t,e,s,f,w,w
Ex1059,e,x,y,y,t,l,f,c,b,w,e,c,s,s,w,w
Ex1060,e,x,f,n,f,n,f,w,b,h,t,e,s,s,w,w
Ex1061,e,f,s,w,f,n,f,w,b,h,t,e,s,f,w,w
Ex1062,e,x,s,y,t,l,f,w,n,n,t,b,s,s,w,w
Ex1063,e,x,s,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1064,e,x,f,g,f,n,f,w,b,n,t,e,f,f,w,w
Ex1065,p,f,y,w,t,p,f,c,n,k,e,e,s,s,w,w
Ex1066,e,f,f,y,t,l,f,w,n,p,t,b,s,s,w,w
Ex1067,e,x,y,w,t,a,f,c,b,k,e,c,s,s,w,w
Ex1068,e,f,f,w,f,n,f,w,b,p,t,e,f,s,w,w
Ex1069,e,x,f,n,t,n,f,c,b,u,t,b,s,s,g,g
Ex1070,e,x,y,n,t,l,f,c,b,n,e,r,s,y,w,w
Ex1071,p,f,y,p,t,n,f,c,b,w,e,b,s,s,w,w
Ex1072,p,f,y,w,t,p,f,c,n,k,e,e,s,s,w,w
Ex1073,e,x,s,y,t,a,f,c,b,k,e,c,s,s,w,w
Ex1074,e,x,f,g,t,n,f,c,b,p,t,b,s,s,p,w
Ex1075,e,f,y,y,t,l,f,c,b,p,e,r,s,y,w,w
Ex1076,e,f,s,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1077,e,f,f,n,f,n,f,c,n,p,e,e,s,s,w,w
Ex1078,p,f,y,w,t,p,f,c,n,n,e,e,s,s,w,w
Ex1079,e,f,f,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1080,e,x,y,n,t,l,f,c,b,p,e,r,s,y,w,w
Ex1081,e,f,f,w,f,n,f,w,b,h,t,e,s,s,w,w
Ex1082,p,f,y,n,t,p,f,c,n,k,e,e,s,s,w,w
Ex1083,e,b,s,y,t,l,f,c,b,k,e,c,s,s,w,w
Ex1084,e,f,f,g,f,n,f,w,b,n,t,e,f,f,w,w
Ex1085,e,b,s,w,t,l,f,c,b,w,e,c,s,s,w,w
Ex1086,e,f,f,g,f,n,f,w,b,p,t,e,s,f,w,w
Ex1087,e,b,y,w,t,l,f,c,b,n,e,c,s,s,w,w
Ex1088,e,x,y,w,t,l,f,c,b,w,e,c,s,s,w,w
Ex1089,p,f,y,n,t,p,f,c,n,n,e,e,s,s,w,w
Ex1090,e,x,y,y,t,l,f,c,b,w,e,c,s,s,w,w
Ex1091,e,s,f,n,f,n,f,c,n,n,e,e,s,s,w,w
Ex1092,e,x,y,n,t,a,f,c,b,n,e,r,s,y,w,w
Ex1093,e,f,f,g,f,n,f,w,b,n,t,e,s,f,w,w
Ex1094,e,f,f,y,t,l,f,w,n,n,t,b,s,s,w,w
Ex1095,e,x,s,g,f,n,f,w,b,p,t,e,f,f,w,w
Ex1096,p,f,y,n,t,p,f,c,n,n,e,e,s,s,w,w
Ex1097,e,x,f,g,f,n,f,w,b,p,t,e,s,s,w,w
Ex1098,e,x,s,g,f,n,f,w,b,h,t,e,f,s,w,w
Ex1099,e,x,f,g,f,n,f,w,b,h,t,e,f,s,w,w
Ex1100,p,x,y,n,t,p,f,c,n,n,e,e,s,s,w,w
Ex1101,e,x,f,n,f,n,f,w,b,k,t,e,f,f,w,w
Ex1102,e,f,s,w,f,n,f,w,b,k,t,e,f,s,w,w
Ex1103,e,x,f,g,f,n,f,w,b,h,t,e,s,s,w,w
Ex1104,p,x,y,n,t,p,f,c,n,w,e,e,s,s,w,w
Ex1105,e,f,f,n,f,n,f,w,b,n,t,e,s,f,w,w
Ex1106,e,f,s,w,f,n,f,w,b,n,t,e,f,s,w,w
Ex1107,p,x,y,w,t,p,f,c,n,n,e,e,s,s,w,w
Ex1108,e,f,f,g,f,n,f,w,b,k,t,e,s,f,w,w
Ex1109,e,b,y,y,t,l,f,c,b,k,e,c,s,s,w,w
Ex1110,e,x,s,n,f,n,f,w,b,h,t,e,f,f,w,w
Ex1111,e,f,f,n,f,n,f,w,b,k,t,e,f,s,w,w
Ex1112,p,f,s,w,t,p,f,c,n,n,e,e,s,s,w,w
Ex1113,e,x,y,n,t,a,f,c,b,w,e,r,s,y,w,w
Ex1114,e,f,f,w,f,n,f,w,b,k,t,e,f,s,w,w
Ex1115,e,f,y,n,t,l,f,c,b,p,e,r,s,y,w,w
Ex1116,e,f,f,g,f,n,f,w,b,p,t,e,s,s,w,w
Ex1117,e,f,f,g,f,n,f,w,b,n,t,e,f,f,w,w
Ex1118,e,f,s,g,f,n,f,w,b,h,t,e,f,f,w,w
Ex1119,e,f,f,n,f,n,f,w,b,k,t,e,f,s,w,w
Ex1120,e,x,s,g,f,n,f,w,b,h,t,e,s,s,w,w
Ex1121,e,x,f,w,f,n,f,w,b,p,t,e,f,s,w,w
Ex1122,e,f,f,w,f,n,f,w,b,k,t,e,s,f,w,w
Ex1123,e,x,s,n,f,n,f,w,b,p,t,e,f,f,w,w
Ex1124,e,x,f,n,t,n,f,c,b,p,t,b,s,s,p,p
Ex1125,e,f,s,y,t,a,f,w,n,p,t,b,s,s,w,w
Ex1126,e,x,f,w,f,n,f,w,b,p,t,e,s,s,w,w
Ex1127,e,f,s,w,f,n,f,w,b,p,t,e,s,s,w,w
Ex1128,e,b,s,y,t,a,f,c,b,k,e,c,s,s,w,w
Ex1129,e,x,f,w,f,n,f,w,b,h,t,e,s,f,w,w
Ex1130,e,x,f,g,f,n,f,w,b,k,t,e,s,f,w,w
Ex1131,p,f,s,n,t,p,f,c,n,p,e,e,s,s,w,w
Ex1132,e,x,f,g,f,n,f,w,b,n,t,e,f,s,w,w
Ex1133,p,x,s,n,t,p,f,c,n,p,e,e,s,s,w,w
Ex1134,e,f,s,w,f,n,f,w,b,k,t,e,f,f,w,w
Ex1135,e,x,y,w,t,a,f,c,b,g,e,c,s,s,w,w
Ex1136,e,x,f,n,f,n,f,w,b,h,t,e,s,s,w,w
Ex1137,e,x,f,n,t,n,f,c,b,n,t,b,s,s,w,p
Ex1138,e,b,y,y,t,l,f,c,b,w,e,c,s,s,w,w
Ex1139,e,f,f,w,f,n,f,w,b,h,t,e,s,s,w,w
Ex1140,e,x,s,n,f,n,f,w,b,n,t,e,f,s,w,w
Ex1141,e,f,f,w,f,n,f,w,b,n,t,e,s,s,w,w
Ex1142,e,x,f,n,t,n,f,c,b,p,t,b,s,s,w,p
Ex1143,e,f,f,w,f,n,f,w,b,h,t,e,s,f,w,w
Ex1144,e,x,s,w,f,n,f,w,b,k,t,e,s,f,w,w
Ex1145,e,x,s,n,f,n,f,w,b,n,t,e,f,f,w,w
Ex1146,e,x,f,w,f,n,f,w,b,n,t,e,f,s,w,w
Ex1147,e,f,s,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1148,e,x,f,g,f,n,f,w,b,n,t,e,s,s,w,w
Ex1149,e,x,f,g,f,n,f,w,b,h,t,e,f,f,w,w
Ex1150,e,f,s,n,f,n,f,w,b,h,t,e,f,s,w,w
Ex1151,e,f,s,w,f,n,f,w,b,p,t,e,f,f,w,w
Ex1152,e,f,y,n,t,a,f,c,b,n,e,r,s,y,w,w
Ex1153,p,x,y,w,t,p,f,c,n,k,e,e,s,s,w,w
Ex1154,e,f,s,g,f,n,f,w,b,h,t,e,f,s,w,w
Ex1155,p,x,y,w,t,p,f,c,n,n,e,e,s,s,w,w
Ex1156,e,b,y,w,t,a,f,c,b,k,e,c,s,s,w,w
Ex1157,e,x,s,g,f,n,f,w,b,n,t,e,s,s,w,w
Ex1158,e,f,f,g,f,n,f,w,b,h,t,e,s,f,w,w
Ex1159,e,f,f,w,f,n,f,w,b,n,t,e,s,f,w,w
Ex1160,e,f,s,g,f,n,f,w,b,h,t,e,f,f,w,w
Ex1161,e,b,y,w,t,a,f,c,b,g,e,c,s,s,w,w
Ex1162,e,x,f,g,f,n,f,w,b,n,t,e,f,s,w,w
Ex1163,e,x,f,e,t,n,f,c,b,p,t,b,s,s,w,w
Ex1164,e,x,y,y,t,a,f,c,b,p,e,r,s,y,w,w
Ex1165,e,x,s,w,f,n,f,w,b,k,t,e,f,f,w,w
Ex1166,e,b,s,w,t,a,f,c,b,w,e,c,s,s,w,w
Ex1167,p,x,s,n,t,p,f,c,n,k,e,e,s,s,w,w
Ex1168,e,x,f,n,t,n,f,c,b,p,t,b,s,s,p,p
Ex1169,e,f,s,n,f,n,f,w,b,n,t,e,s,s,w,w
Ex1170,e,b,s,w,t,a,f,c,b,g,e,c,s,s,w,w
Ex1171,e,x,s,g,f,n,f,w,b,n,t,e,f,s,w,w
Ex1172,e,x,f,n,t,n,f,c,b,u,t,b,s,s,p,g
Ex1173,e,f,f,w,f,n,f,w,b,p,t,e,f,f,w,w
Ex1174,e,x,f,n,f,n,f,c,n,g,e,e,s,s,w,w
Ex1175,e,x,f,g,f,n,f,c,n,g,e,e,s,s,w,w
Ex1176,e,x,f,g,f,n,f,c,n,p,e,e,s,s,w,w
Ex1177,e,b,y,y,t,l,f,c,b,g,e,c,s,s,w,w
Ex1178,e,f,f,n,f,n,f,c,n,g,e,e,s,s,w,w
Ex1179,e,x,f,w,f,n,f,w,b,k,t,e,s,f,w,w
Ex1180,e,f,y,n,t,a,f,c,b,w,e,r,s,y,w,w
Ex1181,e,x,y,n,t,l,f,c,b,p,e,r,s,y,w,w
Ex1182,e,x,y,y,t,l,f,c,b,p,e,r,s,y,w,w
Ex1183,e,f,f,g,f,n,f,w,b,h,t,e,f,s,w,w
Ex1184,e,x,y,w,t,a,f,c,b,n,e,c,s,s,w,w
Ex1185,e,x,y,w,t,a,f,c,b,n,e,c,s,s,w,w
Ex1186,e,f,s,w,f,n,f,w,b,n,t,e,f,f,w,w
Ex1187,e,f,s,g,f,n,f,w,b,h,t,e,s,s,w,w
Ex1188,p,f,s,n,t,p,f,c,n,p,e,e,s,s,w,w
Ex1189,e,x,y,y,t,l,f,c,b,n,e,c,s,s,w,w
Ex1190,e,x,f,n,f,n,f,w,b,p,t,e,s,s,w,w
Ex1191,e,x,f,w,f,n,f,w,b,p,t,e,f,f,w,w
Ex1192,e,x,s,y,t,l,f,c,b,w,e,c,s,s,w,w
Ex1193,e,x,f,e,t,n,f,c,b,p,t,b,s,s,g,p
Ex1194,e,f,y,n,t,l,f,c,b,p,e,r,s,y,w,w
Ex1195,e,b,s,w,t,a,f,c,b,g,e,c,s,s,w,w
Ex1196,p,x,s,n,t,p,f,c,n,k,e,e,s,s,w,w
Ex1197,e,x,f,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1198,e,b,y,w,t,a,f,c,b,n,e,c,s,s,w,w
Ex1199,e,x,s,w,t,l,f,c,b,k,e,c,s,s,w,w
Ex1200,e,b,y,y,t,l,f,c,b,k,e,c,s,s,w,w
Ex1201,e,x,y,w,t,l,f,c,b,w,e,c,s,s,w,w
Ex1202,e,x,s,y,t,a,f,c,b,g,e,c,s,s,w,w
Ex1203,e,b,s,w,t,a,f,c,b,w,e,c,s,s,w,w
Ex1204,e,f,s,n,f,n,f,w,b,k,t,e,s,s,w,w
Ex1205,p,f,s,w,t,p,f,c,n,n,e,e,s,s,w,w
Ex1206,e,f,s,n,f,n,f,w,b,h,t,e,s,s,w,w
Ex1207,e,f,f,n,f,n,f,w,b,h,t,e,s,s,w,w
Ex1208,p,f,y,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex1209,e,f,s,w,f,n,f,w,b,h,t,e,f,s,w,w
Ex1210,e,x,f,w,f,n,f,w,b,p,t,e,s,s,w,w
Ex1211,e,x,s,n,f,n,f,w,b,p,t,e,s,f,w,w
Ex1212,e,f,s,n,f,n,f,w,b,p,t,e,s,s,w,w
Ex1213,e,f,y,y,t,a,f,c,b,n,e,r,s,y,w,w
Ex1214,e,x,f,g,f,n,f,w,b,n,t,e,f,f,w,w
Ex1215,e,x,f,n,f,n,f,w,b,n,t,e,s,s,w,w
Ex1216,p,f,s,n,t,p,f,c,n,k,e,e,s,s,w,w
Ex1217,e,x,s,w,f,n,f,w,b,p,t,e,f,f,w,w
Ex1218,e,f,f,n,f,n,f,w,b,p,t,e,f,s,w,w
Ex1219,e,f,f,w,f,n,f,w,b,h,t,e,f,f,w,w
Ex1220,e,f,f,w,f,n,f,w,b,k,t,e,f,f,w,w
Ex1221,e,x,y,y,t,a,f,c,b,n,e,r,s,y,w,w
Ex1222,e,x,s,g,f,n,f,w,b,k,t,e,f,f,w,w
Ex1223,e,x,f,g,f,n,f,w,b,k,t,e,f,f,w,w
Ex1224,e,f,f,n,f,n,f,w,b,h,t,e,f,f,w,w
Ex1225,e,f,s,n,f,n,f,w,b,p,t,e,f,s,w,w
Ex1226,e,x,f,w,f,n,f,w,b,k,t,e,s,s,w,w
Ex1227,e,x,y,e,t,n,f,c,b,w,t,b,s,s,g,p
Ex1228,e,x,f,n,f,n,f,w,b,p,t,e,s,s,w,w
Ex1229,p,x,s,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex1230,e,x,y,n,t,n,f,c,b,w,t,b,s,s,p,g
Ex1231,e,x,f,n,f,n,f,w,b,n,t,e,s,f,w,w
Ex1232,p,f,y,w,t,p,f,c,n,w,e,e,s,s,w,w
Ex1233,e,f,f,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1234,e,x,f,w,f,n,f,w,b,p,t,e,f,f,w,w
Ex1235,e,f,s,n,f,n,f,w,b,h,t,e,s,f,w,w
Ex1236,e,f,f,g,f,n,f,w,b,p,t,e,s,f,w,w
Ex1237,e,f,s,g,f,n,f,w,b,p,t,e,f,s,w,w
Ex1238,e,f,f,g,f,n,f,w,b,h,t,e,s,f,w,w
Ex1239,e,x,s,g,f,n,f,w,b,h,t,e,s,f,w,w
Ex1240,e,x,s,n,f,n,f,w,b,h,t,e,s,f,w,w
Ex1241,p,f,s,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex1242,e,x,s,g,f,n,f,w,b,k,t,e,f,f,w,w
Ex1243,p,x,s,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex1244,p,f,s,w,t,p,f,c,n,w,e,e,s,s,w,w
Ex1245,e,f,s,n,f,n,f,w,b,k,t,e,s,f,w,w
Ex1246,e,x,f,g,f,n,f,w,b,k,t,e,s,s,w,w
Ex1247,e,f,s,g,f,n,f,w,b,h,t,e,s,s,w,w
Ex1248,e,x,s,g,f,n,f,w,b,k,t,e,s,s,w,w
Ex1249,e,f,f,g,f,n,f,w,b,n,t,e,f,s,w,w
Ex1250,e,f,f,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1251,e,x,y,g,t,n,f,c,b,n,t,b,s,s,g,p
Ex1252,e,x,f,n,t,n,f,c,b,n,t,b,s,s,w,w
Ex1253,e,f,s,w,f,n,f,w,b,k,t,e,s,f,w,w
Ex1254,p,f,y,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex1255,p,f,y,n,t,p,f,c,n,k,e,e,s,s,w,w
Ex1256,e,x,s,w,f,n,f,w,b,p,t,e,f,s,w,w
Ex1257,p,f,s,n,t,p,f,c,n,k,e,e,s,s,w,w
Ex1258,e,f,f,n,f,n,f,w,b,h,t,e,s,f,w,w
Ex1259,e,f,s,w,f,n,f,w,b,h,t,e,f,s,w,w
Ex1260,p,f,s,n,t,p,f,c,n,w,e,e,s,s,w,w
Ex1261,p,f,y,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex1262,p,f,y,n,t,p,f,c,n,w,e,e,s,s,w,w
Ex1263,p,f,s,w,t,p,f,c,n,k,e,e,s,s,w,w
Ex1264,e,x,s,w,f,n,f,w,b,k,t,e,f,f,w,w
Ex1265,e,x,f,n,t,n,f,c,b,p,t,b,s,s,g,p
Ex1266,e,f,s,w,f,n,f,w,b,k,t,e,f,f,w,w
Ex1267,e,f,f,g,f,n,f,w,b,p,t,e,f,s,w,w
Ex1268,p,f,y,n,t,p,f,c,n,k,e,e,s,s,w,w
Ex1269,e,x,s,w,f,n,f,w,b,k,t,e,f,f,w,w
Ex1270,e,x,y,e,t,n,f,c,b,n,t,b,s,s,p,w
Ex1271,e,f,s,g,f,n,f,w,b,n,t,e,f,s,w,w
Ex1272,e,x,s,w,f,n,f,w,b,n,t,e,f,f,w,w
Ex1273,p,f,s,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex1274,e,f,f,n,f,n,f,w,b,k,t,e,f,s,w,w
Ex1275,e,x,f,w,f,n,f,w,b,h,t,e,s,s,w,w
Ex1276,p,f,s,w,t,p,f,c,n,k,e,e,s,s,w,w
Ex1277,e,x,f,n,f,n,f,w,b,p,t,e,s,f,w,w
Ex1278,e,f,f,w,f,n,f,w,b,n,t,e,s,s,w,w
Ex1279,e,x,s,w,f,n,f,w,b,h,t,e,s,s,w,w
Ex1280,e,f,s,w,f,n,f,w,b,h,t,e,f,s,w,w
Ex1281,e,b,y,y,t,a,f,c,b,w,e,c,s,s,w,w
Ex1282,e,x,s,g,f,n,f,w,b,n,t,e,s,s,w,w
Ex1283,e,x,f,w,f,n,f,w,b,n,t,e,s,f,w,w
Ex1284,e,x,s,n,f,n,f,w,b,n,t,e,f,s,w,w
Ex1285,e,x,f,n,f,n,f,w,b,n,t,e,f,s,w,w
Ex1286,e,f,f,g,f,n,f,w,b,h,t,e,f,f,w,w
Ex1287,p,x,y,n,t,p,f,c,n,n,e,e,s,s,w,w
Ex1288,e,f,s,g,f,n,f,w,b,h,t,e,f,s,w,w
Ex1289,e,x,f,n,t,n,f,c,b,p,t,b,s,s,w,g
Ex1290,e,f,s,w,f,n,f,w,b,n,t,e,s,f,w,w
Ex1291,e,x,f,n,t,n,f,c,b,n,t,b,s,s,g,g
Ex1292,e,x,f,g,f,n,f,w,b,p,t,e,f,s,w,w
Ex1293,e,x,f,w,f,n,f,w,b,n,t,e,s,f,w,w
Ex1294,p,f,s,w,t,p,f,c,n,k,e,e,s,s,w,w
Ex1295,p,f,s,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex1296,e,x,s,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1297,e,x,f,n,t,n,f,c,b,u,t,b,s,s,g,p
Ex1298,e,x,s,g,f,n,f,w,b,k,t,e,s,f,w,w
Ex1299,e,x,y,y,t,a,f,c,b,w,e,r,s,y,w,w
Ex1300,e,f,s,w,f,n,f,w,b,n,t,e,s,s,w,w
Ex1301,e,x,s,w,f,n,f,w,b,p,t,e,s,s,w,w
Ex1302,e,x,f,g,f,n,f,w,b,k,t,e,f,s,w,w
Ex1303,e,f,s,w,f,n,f,w,b,h,t,e,s,f,w,w
Ex1304,e,x,f,n,t,n,f,c,b,n,t,b,s,s,w,w
Ex1305,e,f,s,g,f,n,f,w,b,k,t,e,s,f,w,w
Ex1306,e,f,s,g,f,n,f,w,b,h,t,e,s,s,w,w
Ex1307,e,f,f,n,f,n,f,w,b,p,t,e,f,s,w,w
Ex1308,e,f,s,w,f,n,f,w,b,k,t,e,s,f,w,w
Ex1309,e,f,s,w,f,n,f,w,b,h,t,e,s,s,w,w
Ex1310,e,f,s,g,f,n,f,w,b,p,t,e,s,s,w,w
Ex1311,e,f,f,w,f,n,f,w,b,n,t,e,f,f,w,w
Ex1312,e,f,s,n,f,n,f,w,b,p,t,e,s,f,w,w
Ex1313,p,f,s,w,t,p,f,c,n,k,e,e,s,s,w,w
Ex1314,e,x,f,g,f,n,f,w,b,n,t,e,f,s,w,w
Ex1315,e,b,y,y,t,l,f,c,b,k,e,c,s,s,w,w
Ex1316,e,f,f,n,f,n,f,w,b,k,t,e,f,f,w,w
Ex1317,e,f,s,g,f,n,f,w,b,k,t,e,s,s,w,w
Ex1318,e,x,f,n,t,n,f,c,b,n,t,b,s,s,w,g
Ex1319,e,b,s,y,t,l,f,c,b,n,e,c,s,s,w,w
Ex1320,e,x,s,w,f,n,f,w,b,p,t,e,s,s,w,w
Ex1321,e,f,f,n,t,n,f,c,b,n,t,b,s,s,w,p
Ex1322,p,x,s,w,t,p,f,c,n,n,e,e,s,s,w,w
Ex1323,e,f,f,w,f,n,f,w,b,n,t,e,f,s,w,w
Ex1324,p,f,y,w,t,p,f,c,n,k,e,e,s,s,w,w
Ex1325,e,x,s,n,f,n,f,w,b,k,t,e,f,s,w,w
Ex1326,e,f,s,n,f,n,f,w,b,n,t,e,s,f,w,w
Ex1327,e,b,s,y,t,l,f,c,b,g,e,c,s,s,w,w
Ex1328,e,f,s,g,f,n,f,w,b,k,t,e,f,f,w,w
Ex1329,e,x,s,g,f,n,f,w,b,k,t,e,s,f,w,w
Ex1330,e,f,f,g,f,n,f,w,b,k,t,e,f,f,w,w
