// Mushroom dataset from UC-Irvine archive of machine learning datasets
// modified to remove some of the attributes specifically for this CS540 class
//
//classification: e=edible, p=poisonous
//
// attribute values:
//     1. cap-shape:                bell=b,conical=c,convex=x,flat=f,knobbed=k,sunken=s
//     2. cap-surface:              fibrous=f,grooves=g,scaly=y,smooth=s
//     3. cap-color:                brown=n,buff=b,cinnamon=c,gray=g,green=r,pink=p,purple=u,red=e,white=w,yellow=y
//     4. bruises?:                 bruises=t,no=f
//     5. odor:                     almond=a,anise=l,creosote=c,fishy=y,foul=f,musty=m,none=n,pungent=p,spicy=s
//     6. gill-attachment:          attached=a,descending=d,free=f,notched=n
//     7. gill-spacing:             close=c,crowded=w,distant=d
//     8. gill-size:                broad=b,narrow=n
//     9. gill-color:               black=k,brown=n,buff=b,chocolate=h,gray=g,green=r,orange=o,pink=p,purple=u,red=e,white=w,yellow=y
//    10. stalk-shape:              enlarging=e,tapering=t
//    11. stalk-root:               bulbous=b,club=c,cup=u,equal=e,rhizomorphs=z,rooted=r
//    12. stalk-surface-above-ring: ibrous=f,scaly=y,silky=k,smooth=s
//    13. stalk-surface-below-ring: ibrous=f,scaly=y,silky=k,smooth=s
//    14. stalk-color-above-ring:   brown=n,buff=b,cinnamon=c,gray=g,orange=o,pink=p,red=e,white=w,yellow=y
//    15. stalk-color-below-ring:   brown=n,buff=b,cinnamon=c,gray=g,orange=o,pink=p,red=e,white=w,yellow=y
//
// Begin attribute domain list
%%,e,p
##,CapShape,b,c,x,f,k,s
##,CapSurface,f,g,y,s
##,CapColor,n,b,c,g,r,p,u,e,w,y
##,Bruises,t,f
##,Odor,a,l,c,y,f,m,n,p,s
##,GillAttachment,a,d,f,n
##,GillSpacing,c,w,d
##,GillSize,b,n
##,GillColor,k,n,b,h,g,r,o,p,u,e,w,y
##,StalkShape,e,t
##,StalkRoot,b,c,u,e,z,r
##,StalkSurfaceAboveRing,f,y,k,s
##,StalkSurfaceBelowRing,f,y,k,s
##,StalkColorAboveRing,n,b,c,g,o,p,e,w,y
##,StalkColorBelowRing,n,b,c,g,o,p,e,w,y
// End attribute domain list
// Begin training data
Ex2127,e,x,f,g,t,n,f,c,b,p,t,b,s,s,g,g
Ex2128,e,x,y,g,t,n,f,c,b,n,t,b,s,s,w,p
Ex2129,p,x,f,g,f,f,f,c,b,p,e,b,k,k,b,b
Ex2130,p,f,s,w,t,p,f,c,n,p,e,e,s,s,w,w
Ex2131,e,x,f,e,t,n,f,c,b,n,t,b,s,s,p,w
Ex2132,e,x,f,w,f,n,f,w,b,h,t,e,s,s,w,w
Ex2133,e,x,y,n,t,n,f,c,b,u,t,b,s,s,g,w
Ex2134,e,f,f,n,t,n,f,c,b,n,t,b,s,s,g,w
Ex2135,e,x,f,n,t,n,f,c,b,w,t,b,s,s,p,g
Ex2136,e,x,y,g,t,n,f,c,b,u,t,b,s,s,p,w
Ex2137,e,x,y,g,t,n,f,c,b,w,t,b,s,s,g,w
Ex2138,e,x,f,e,t,n,f,c,b,u,t,b,s,s,w,p
Ex2139,e,x,y,n,t,n,f,c,b,n,t,b,s,s,w,g
Ex2140,e,x,f,g,t,n,f,c,b,w,t,b,s,s,p,g
Ex2141,e,x,f,e,t,n,f,c,b,w,t,b,s,s,p,w
Ex2142,e,x,y,e,t,n,f,c,b,u,t,b,s,s,w,g
Ex2143,e,x,y,n,t,n,f,c,b,p,t,b,s,s,p,w
Ex2144,e,x,y,e,t,n,f,c,b,n,t,b,s,s,w,w
Ex2145,e,f,y,n,t,n,f,c,b,p,t,b,s,s,w,g
Ex2146,e,f,y,n,t,n,f,c,b,n,t,b,s,s,p,w
Ex2147,e,x,y,n,t,n,f,c,b,n,t,b,s,s,g,g
Ex2148,p,f,s,n,t,p,f,c,n,n,e,e,s,s,w,w
Ex2149,e,f,f,e,t,n,f,c,b,u,t,b,s,s,w,w
Ex2150,p,x,s,w,t,p,f,c,n,w,e,e,s,s,w,w
Ex2151,e,x,f,e,t,n,f,c,b,u,t,b,s,s,g,p
Ex2152,e,f,f,n,t,n,f,c,b,p,t,b,s,s,g,g
Ex2153,e,x,y,n,t,n,f,c,b,u,t,b,s,s,p,g
Ex2154,e,f,f,e,t,n,f,c,b,p,t,b,s,s,w,g
Ex2155,e,x,f,e,t,n,f,c,b,n,t,b,s,s,w,g
Ex2156,e,x,f,g,t,n,f,c,b,p,t,b,s,s,g,p
Ex2157,e,x,y,n,t,n,f,c,b,n,t,b,s,s,p,g
Ex2158,e,f,f,n,t,n,f,c,b,u,t,b,s,s,w,g
Ex2159,e,f,f,n,t,n,f,c,b,w,t,b,s,s,p,p
Ex2160,e,x,f,e,t,n,f,c,b,u,t,b,s,s,w,g
Ex2161,e,x,f,n,t,n,f,c,b,u,t,b,s,s,w,g
Ex2162,e,x,f,e,t,n,f,c,b,p,t,b,s,s,g,w
Ex2163,e,f,f,g,t,n,f,c,b,p,t,b,s,s,g,p
Ex2164,e,x,y,n,t,n,f,c,b,u,t,b,s,s,w,p
Ex2165,e,f,f,n,t,n,f,c,b,u,t,b,s,s,w,p
Ex2166,e,x,f,e,t,n,f,c,b,n,t,b,s,s,w,p
Ex2167,e,x,y,e,t,n,f,c,b,w,t,b,s,s,p,w
Ex2168,e,x,f,g,t,n,f,c,b,p,t,b,s,s,p,g
Ex2169,e,x,y,g,t,n,f,c,b,n,t,b,s,s,g,g
Ex2170,e,x,y,e,t,n,f,c,b,p,t,b,s,s,p,g
Ex2171,e,x,y,g,t,n,f,c,b,p,t,b,s,s,g,p
Ex2172,e,x,f,g,t,n,f,c,b,n,t,b,s,s,g,g
Ex2173,e,f,f,g,t,n,f,c,b,n,t,b,s,s,g,g
Ex2174,e,x,y,g,t,n,f,c,b,n,t,b,s,s,g,w
Ex2175,e,x,y,e,t,n,f,c,b,n,t,b,s,s,w,g
Ex2176,e,f,f,n,t,n,f,c,b,p,t,b,s,s,w,p
Ex2177,e,f,f,n,t,n,f,c,b,w,t,b,s,s,g,w
Ex2178,e,x,y,e,t,n,f,c,b,p,t,b,s,s,w,w
Ex2179,p,x,f,g,f,f,f,c,b,p,e,b,k,k,n,p
Ex2180,e,x,y,g,t,n,f,c,b,u,t,b,s,s,p,w
Ex2181,e,x,f,e,t,n,f,c,b,w,t,b,s,s,p,g
Ex2182,e,x,y,n,t,n,f,c,b,u,t,b,s,s,g,p
Ex2183,e,f,f,n,t,n,f,c,b,p,t,b,s,s,g,w
Ex2184,e,x,y,e,t,n,f,c,b,w,t,b,s,s,g,p
Ex2185,e,f,f,n,t,n,f,c,b,p,t,b,s,s,g,g
Ex2186,e,f,y,n,t,n,f,c,b,p,t,b,s,s,w,g
Ex2187,e,f,f,g,t,n,f,c,b,p,t,b,s,s,w,p
Ex2188,e,x,f,e,t,n,f,c,b,n,t,b,s,s,p,w
Ex2189,e,x,f,g,t,n,f,c,b,w,t,b,s,s,g,p
Ex2190,e,x,f,g,t,n,f,c,b,u,t,b,s,s,g,w
Ex2191,e,x,f,n,t,n,f,c,b,u,t,b,s,s,p,w
Ex2192,e,x,f,g,t,n,f,c,b,w,t,b,s,s,w,g
Ex2193,e,x,s,g,f,n,f,w,b,k,t,e,s,s,w,w
Ex2194,e,x,y,e,t,n,f,c,b,u,t,b,s,s,p,g
Ex2195,e,f,f,g,t,n,f,c,b,p,t,b,s,s,p,g
Ex2196,e,x,y,e,t,n,f,c,b,n,t,b,s,s,g,w
Ex2197,e,f,f,g,t,n,f,c,b,n,t,b,s,s,g,p
Ex2198,e,x,f,g,t,n,f,c,b,u,t,b,s,s,w,p
Ex2199,e,x,f,g,t,n,f,c,b,n,t,b,s,s,p,p
Ex2200,e,f,f,g,t,n,f,c,b,p,t,b,s,s,w,p
Ex2201,e,x,s,w,f,n,f,w,b,p,t,e,s,f,w,w
Ex2202,e,x,f,n,t,n,f,c,b,w,t,b,s,s,g,w
Ex2203,e,f,f,n,t,n,f,c,b,w,t,b,s,s,p,p
Ex2204,e,f,f,g,t,n,f,c,b,p,t,b,s,s,g,g
Ex2205,e,x,y,g,t,n,f,c,b,w,t,b,s,s,w,w
Ex2206,e,x,f,e,t,n,f,c,b,u,t,b,s,s,w,w
Ex2207,e,x,y,e,t,n,f,c,b,u,t,b,s,s,g,p
Ex2208,e,x,f,n,t,n,f,c,b,w,t,b,s,s,g,p
Ex2209,e,f,y,g,t,n,f,c,b,w,t,b,s,s,w,w
Ex2210,e,x,y,g,t,n,f,c,b,w,t,b,s,s,p,p
Ex2211,p,x,s,p,f,c,f,w,n,g,e,b,s,s,w,w
Ex2212,e,x,y,n,t,n,f,c,b,p,t,b,s,s,g,p
Ex2213,e,f,f,g,t,n,f,c,b,n,t,b,s,s,p,w
Ex2214,e,x,y,e,t,n,f,c,b,p,t,b,s,s,w,p
Ex2215,e,f,f,n,t,n,f,c,b,p,t,b,s,s,p,w
Ex2216,e,x,y,n,t,n,f,c,b,w,t,b,s,s,w,g
Ex2217,e,x,f,g,t,n,f,c,b,w,t,b,s,s,g,w
Ex2218,e,f,f,n,t,n,f,c,b,p,t,b,s,s,g,w
Ex2219,e,x,y,n,t,n,f,c,b,n,t,b,s,s,p,w
Ex2220,e,x,y,n,t,n,f,c,b,w,t,b,s,s,p,w
Ex2221,e,x,f,e,t,n,f,c,b,w,t,b,s,s,p,w
Ex2222,e,f,f,g,t,n,f,c,b,p,t,b,s,s,w,p
Ex2223,e,x,y,e,t,n,f,c,b,n,t,b,s,s,w,w
Ex2224,e,x,y,e,t,n,f,c,b,u,t,b,s,s,g,g
Ex2225,e,f,f,n,t,n,f,c,b,w,t,b,s,s,p,g
Ex2226,e,x,f,e,t,n,f,c,b,p,t,b,s,s,w,p
Ex2227,e,x,f,e,t,n,f,c,b,n,t,b,s,s,p,p
Ex2228,e,x,f,w,f,n,f,w,b,k,t,e,f,f,w,w
Ex2229,e,x,y,g,t,n,f,c,b,p,t,b,s,s,g,g
Ex2230,e,x,f,e,t,n,f,c,b,p,t,b,s,s,g,w
Ex2231,e,x,y,g,t,n,f,c,b,p,t,b,s,s,p,w
Ex2232,e,x,f,e,t,n,f,c,b,w,t,b,s,s,w,p
Ex2233,e,x,f,g,t,n,f,c,b,p,t,b,s,s,w,w
Ex2234,e,f,y,e,t,n,f,c,b,p,t,b,s,s,w,g
Ex2235,e,f,y,g,t,n,f,c,b,p,t,b,s,s,p,g
Ex2236,e,x,y,e,t,n,f,c,b,p,t,b,s,s,p,w
Ex2237,e,x,y,g,t,n,f,c,b,p,t,b,s,s,w,g
Ex2238,e,f,f,g,f,n,f,w,b,h,t,e,s,f,w,w
Ex2239,p,x,f,g,f,f,f,c,b,g,e,b,k,k,b,p
Ex2240,e,x,f,e,t,n,f,c,b,p,t,b,s,s,g,w
Ex2241,e,x,y,e,t,n,f,c,b,w,t,b,s,s,w,g
Ex2242,p,f,s,w,t,p,f,c,n,w,e,e,s,s,w,w
Ex2243,e,f,y,n,t,n,f,c,b,u,t,b,s,s,w,w
Ex2244,e,x,f,e,t,n,f,c,b,n,t,b,s,s,p,w
Ex2245,e,x,y,e,t,n,f,c,b,n,t,b,s,s,p,g
Ex2246,e,x,f,g,t,n,f,c,b,n,t,b,s,s,g,w
Ex2247,e,x,y,g,t,n,f,c,b,p,t,b,s,s,g,p
Ex2248,e,x,f,g,f,n,f,w,b,n,t,e,f,f,w,w
Ex2249,e,x,f,n,t,n,f,c,b,u,t,b,s,s,g,w
Ex2250,e,f,f,e,t,n,f,c,b,n,t,b,s,s,g,w
Ex2251,e,x,y,g,t,n,f,c,b,u,t,b,s,s,g,g
Ex2252,e,f,f,n,t,n,f,c,b,w,t,b,s,s,g,p
Ex2253,e,f,f,g,f,n,f,w,b,h,t,e,f,f,w,w
Ex2254,e,f,f,g,t,n,f,c,b,p,t,b,s,s,p,w
Ex2255,e,x,y,n,t,n,f,c,b,w,t,b,s,s,w,w
Ex2256,e,f,f,g,t,n,f,c,b,p,t,b,s,s,p,p
Ex2257,e,f,y,n,t,n,f,c,b,u,t,b,s,s,w,w
Ex2258,e,x,f,g,t,n,f,c,b,w,t,b,s,s,p,g
Ex2259,e,x,y,e,t,n,f,c,b,u,t,b,s,s,p,w
Ex2260,e,x,y,n,t,n,f,c,b,n,t,b,s,s,p,p
Ex2261,e,f,s,g,f,n,f,w,b,n,t,e,f,s,w,w
Ex2262,e,x,f,n,t,n,f,c,b,w,t,b,s,s,w,p
Ex2263,e,f,f,n,t,n,f,c,b,n,t,b,s,s,w,g
Ex2264,e,x,y,e,t,n,f,c,b,w,t,b,s,s,p,p
Ex2265,e,x,y,e,t,n,f,c,b,w,t,b,s,s,p,g
Ex2266,e,x,y,n,t,n,f,c,b,n,t,b,s,s,p,w
Ex2267,e,f,s,w,f,n,f,w,b,h,t,e,s,f,w,w
Ex2268,e,x,y,n,t,n,f,c,b,p,t,b,s,s,g,g
Ex2269,e,x,y,e,t,n,f,c,b,p,t,b,s,s,w,w
Ex2270,e,x,f,g,t,n,f,c,b,p,t,b,s,s,p,g
Ex2271,e,f,f,g,t,n,f,c,b,n,t,b,s,s,p,w
Ex2272,e,f,f,n,f,n,f,w,b,n,t,e,s,f,w,w
Ex2273,e,f,f,g,t,n,f,c,b,n,t,b,s,s,w,p
Ex2274,e,x,y,e,t,n,f,c,b,u,t,b,s,s,g,w
Ex2275,e,f,f,g,t,n,f,c,b,n,t,b,s,s,w,g
Ex2276,e,x,y,n,t,n,f,c,b,u,t,b,s,s,w,p
Ex2277,e,x,f,e,t,n,f,c,b,u,t,b,s,s,p,g
Ex2278,e,x,f,n,t,n,f,c,b,w,t,b,s,s,w,p
Ex2279,e,x,f,g,t,n,f,c,b,n,t,b,s,s,w,w
Ex2280,e,f,f,g,t,n,f,c,b,w,t,b,s,s,g,w
Ex2281,e,x,f,n,t,n,f,c,b,p,t,b,s,s,p,g
Ex2282,e,x,y,n,t,n,f,c,b,u,t,b,s,s,p,g
Ex2283,e,x,f,e,t,n,f,c,b,p,t,b,s,s,w,g
Ex2284,e,f,f,g,t,n,f,c,b,n,t,b,s,s,w,g
Ex2285,e,x,y,n,t,n,f,c,b,p,t,b,s,s,w,p
Ex2286,p,x,s,p,f,c,f,w,n,n,e,b,s,s,w,w
Ex2287,e,f,y,g,t,n,f,c,b,w,t,b,s,s,g,w
Ex2288,e,f,f,n,t,n,f,c,b,p,t,b,s,s,w,g
Ex2289,p,f,s,n,t,p,f,c,n,p,e,e,s,s,w,w
Ex2290,e,x,y,n,t,n,f,c,b,u,t,b,s,s,w,g
Ex2291,e,x,y,g,t,n,f,c,b,u,t,b,s,s,g,g
Ex2292,e,x,y,e,t,n,f,c,b,n,t,b,s,s,g,g
Ex2293,e,x,y,e,t,n,f,c,b,n,t,b,s,s,p,w
Ex2294,e,x,y,e,t,n,f,c,b,p,t,b,s,s,w,g
Ex2295,e,x,f,g,t,n,f,c,b,p,t,b,s,s,p,g
Ex2296,e,f,s,w,f,n,f,w,b,n,t,e,s,s,w,w
Ex2297,e,x,y,g,t,n,f,c,b,p,t,b,s,s,w,p
Ex2298,e,x,f,n,f,n,f,w,b,p,t,e,s,f,w,w
Ex2299,e,x,f,n,t,n,f,c,b,w,t,b,s,s,g,p
Ex2300,e,x,y,g,t,n,f,c,b,p,t,b,s,s,p,p
Ex2301,e,x,y,e,t,n,f,c,b,p,t,b,s,s,w,p
Ex2302,e,x,y,n,t,n,f,c,b,u,t,b,s,s,g,p
Ex2303,e,x,f,g,t,n,f,c,b,w,t,b,s,s,p,w
Ex2304,e,x,f,g,t,n,f,c,b,w,t,b,s,s,p,w
Ex2305,e,x,y,g,t,n,f,c,b,w,t,b,s,s,p,g
Ex2306,e,x,y,g,t,n,f,c,b,n,t,b,s,s,p,p
Ex2307,e,f,y,g,t,n,f,c,b,p,t,b,s,s,g,g
Ex2308,e,x,f,e,t,n,f,c,b,p,t,b,s,s,w,w
Ex2309,e,x,y,e,t,n,f,c,b,n,t,b,s,s,g,w
Ex2310,e,x,f,n,t,n,f,c,b,w,t,b,s,s,p,w
Ex2311,e,x,f,n,t,n,f,c,b,w,t,b,s,s,p,p
